,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ZINC,pdbqt,Lowest_E,Mean_E,Set,Mwt,LogP,Rotatable bonds,H-donors,H-acceptors,PSA,Net charge,Num chirals,chirals,SMILES,QED_mean
18806,337913,337913,3956,ZINC000000610009,DJAARN.xaa_ligand_05269.pdbqt,-4.6,-4.6,1,312.225,4.506,2,2,2,36,0,0,[],Cc1ccc(NC(=S)Nc2ccc(Cl)cc2Cl)nc1,0.7654077317932029
18807,375068,375068,6865,ZINC000096025036,FJAARN.xaa_ligand_29618.pdbqt,-4.6,-4.6,1,368.355,4.512,4,1,3,54,0,0,[],O=C(Nc1ccc(C(F)(F)F)cc1)N(Cc1ccco1)C1CCOCC1,0.8260701217584902
18808,358790,358790,7713,ZINC000011079320,EJAARN.xaa_ligand_14873.pdbqt,-4.6,-4.6,1,338.234,4.582,7,1,2,38,0,0,[],O=C(NCCCCOc1ccccc1)c1ccc(Cl)cc1Cl,0.717405859358904
18809,231752,231752,548,ZINC000004395055,GJAARN.xaa_ligand_03810.pdbqt,-4.6,-4.6,1,375.513,4.55,5,2,3,70,0,0,[],CCCCc1ccc(NC(=O)N2CCC(NC(=O)OC(C)(C)C)CC2)cc1,0.7581297469445134
18810,403797,403797,1341,ZINC000000610544,EJAARN.xaa_ligand_26495.pdbqt,-4.6,-4.6,1,338.194,4.596,3,3,2,70,0,0,[],CC(=O)Nc1cccc(NC(=O)Nc2ccc(Cl)cc2Cl)c1,0.7318007101119357
18811,53145,53145,1773,ZINC000002880841,DJAARN.xaa_ligand_06654.pdbqt,-4.6,-4.6,1,312.866,4.527,5,2,2,41,0,0,[],O=C(NCCSC1CCCCC1)Nc1cccc(Cl)c1,0.7500228321067305
18812,238075,238075,6871,ZINC000005591120,DJAARN.xaa_ligand_04949.pdbqt,-4.6,-4.6,1,313.825,4.512,8,1,3,47,0,1,"[(4, 'S')]",CCCC[C@H](CC)C(=O)Nc1cc(OC)c(Cl)cc1OC,0.7341234874232321
18813,185599,185599,5777,ZINC000067604818,HJAAMN.xaa_ligand_2993.pdbqt,-4.6,-4.6,1,422.577,4.501,4,2,4,74,1,0,[],Cc1cc(C)cc(NC(=O)N2CCN(c3cc(C)nc(NC4CCCCC4)n3)CC2)c1,0.7257821626004409
18814,30175,30175,4497,ZINC000225788759,FJABRN.xaa_ligand_2017.pdbqt,-4.6,-4.6,1,355.366,4.538,3,1,5,54,0,0,[],O=C(Nc1ccc(C(F)(F)F)cc1)c1snnc1-c1cccs1,0.7175721928871122
18815,13738,13738,5182,ZINC000002640233,EJAARN.xaa_ligand_29733.pdbqt,-4.59,-4.59,1,327.409,4.511,4,2,4,63,0,0,[],CCc1ccc2nc(NC(=O)Nc3ccccc3OC)sc2c1,0.7083982275817544
18816,357783,357783,6706,ZINC000000398213,DJEARN.xaa_ligand_0689.pdbqt,-4.59,-4.59,1,306.152,4.509,2,2,2,64,0,0,[],N#Cc1ccc(NC(=O)Nc2cccc(Cl)c2Cl)cc1,0.8196003939139227
18817,71333,71333,2840,ZINC000244795113,EJAARN.xaa_ligand_03249.pdbqt,-4.59,-4.59,1,339.439,4.507,6,1,3,54,0,1,"[(4, 'S')]",CCCC[C@@H](c1cccnc1)N(C)C(=O)Nc1ccc2c(c1)COC2,0.8056374238328899
18818,272877,272877,7408,ZINC000224430577,EJABRN.xaa_ligand_09958.pdbqt,-4.59,-4.59,1,345.464,4.594,7,1,4,47,0,0,[],COc1ccc(C(=O)Nc2ccccc2SC)cc1COC(C)C,0.7125295025478334
18819,424874,424874,5292,ZINC000030753770,IJABRN.xaa_ligand_12968.pdbqt,-4.59,-4.59,1,438.952,4.535,5,1,3,66,0,1,"[(1, 'R')]",C[C@@H](NC(=O)c1cc(S(=O)(=O)N2CCCCCC2)ccc1Cl)c1ccc(F)cc1,0.7123466888711456
18820,123264,123264,3389,ZINC000011999206,IJAARN.xaa_ligand_51432.pdbqt,-4.59,-4.59,1,432.851,4.541,3,1,3,66,0,0,[],O=C(Nc1cccc(C(F)(F)F)c1)c1ccc(N2CCCCS2(=O)=O)cc1Cl,0.7398703185847443
18821,459865,459865,6035,ZINC000076093154,FJAARN.xaa_ligand_24307.pdbqt,-4.59,-4.59,1,374.916,4.565,7,2,4,58,0,0,[],Cc1nn(CC(C)C)c(C)c1CC(=O)Nc1cc(Cl)ccc1NC1CC1,0.7132526104519709
18822,29488,29488,3810,ZINC000040566651,FJAARN.xaa_ligand_22708.pdbqt,-4.59,-4.59,1,355.601,4.554,3,0,3,43,0,0,[],O=S(=O)(Oc1c(Cl)cc(Cl)cc1Cl)c1ccccc1F,0.7250966904316692
18823,165460,165460,2768,ZINC000001165246,IJAARN.xaa_ligand_50646.pdbqt,-4.59,-4.59,1,426.46,4.522,4,1,3,66,0,0,[],O=C(Nc1cccc(C(F)(F)F)c1)c1cccc(S(=O)(=O)N2CCCCCC2)c1,0.7474544859354049
18824,118093,118093,6776,ZINC000004076948,EJAARN.xaa_ligand_09562.pdbqt,-4.59,-4.59,1,347.695,4.515,4,1,2,38,0,0,[],O=C(COc1ccccc1F)Nc1cc(C(F)(F)F)ccc1Cl,0.7899195828191383
18825,81975,81975,4918,ZINC000000671645,FJAARN.xaa_ligand_27146.pdbqt,-4.59,-4.59,1,352.261,4.51,7,1,2,38,0,1,"[(1, 'R')]",C[C@H](CCc1ccccc1)NC(=O)COc1ccc(Cl)cc1Cl,0.7614847269998537
18826,104913,104913,2161,ZINC000003023333,IJAARN.xaa_ligand_63811.pdbqt,-4.59,-4.59,1,431.316,4.559,4,1,3,66,0,0,[],O=C(Nc1cccc(Cl)c1Cl)c1cc(S(=O)(=O)N2CCCCC2)ccc1F,0.7381606062327462
18827,7078,7078,7078,ZINC000079100252,FJAARN.xaa_ligand_28593.pdbqt,-4.59,-4.59,1,352.356,4.506,4,2,2,52,0,1,"[(1, 'R')]",C[C@H](Cc1ccc(O)cc1)N(C)C(=O)Nc1ccccc1C(F)(F)F,0.8136835291827109
18828,453972,453972,142,ZINC000002380172,FJAARN.xaa_ligand_36049.pdbqt,-4.59,-4.59,1,363.483,4.564,5,1,6,77,0,1,"[(13, 'S')]",Cc1ccc(C)c(CSc2nnc([C@H](C)NC(=O)OC(C)(C)C)o2)c1,0.7499728241991184
18829,450665,450665,5395,ZINC000219743575,FJABRN.xaa_ligand_7883.pdbqt,-4.59,-4.59,1,361.825,4.556,6,1,4,64,0,0,[],CCOC(=O)c1ccc(NC(=O)c2ccccc2OC(C)C)cc1Cl,0.7323499254575657
18830,121790,121790,1915,ZINC000007306521,GJAARN.xaa_ligand_46003.pdbqt,-4.59,-4.59,1,384.785,4.565,5,2,2,58,0,1,"[(4, 'S')]",CC(=O)N[C@@H](CC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1)c1ccccc1,0.7583163446683016
18831,321583,321583,4739,ZINC000261526925,GJEBRN.xaa_ligand_0804.pdbqt,-4.59,-4.59,1,396.541,4.583,5,1,6,89,0,1,"[(2, 'R')]",CC[C@@H](Sc1nc(C)ccc1C#N)C(=O)Nc1sc2c(c1C#N)CCCC2,0.7140985846638882
18832,66308,66308,6379,ZINC000224059519,EJABRN.xaa_ligand_02564.pdbqt,-4.59,-4.59,1,325.452,4.512,7,1,2,38,0,1,"[(2, 'S')]",CC[C@H](NC(=O)CCc1ccc(OC)c(C)c1)c1ccc(C)cc1,0.777495526774494
18833,198021,198021,1074,ZINC000032925228,GJCARN.xaa_ligand_1781.pdbqt,-4.59,-4.59,1,399.56,4.599,4,0,4,52,0,1,"[(16, 'R')]",Cc1ccc(S(=O)(=O)N2N=C(C(C)(C)C)C[C@@H]2c2ccc(N(C)C)cc2)cc1,0.7216257521960078
18834,210816,210816,5303,ZINC000019661603,HJABRN.xaa_ligand_25242.pdbqt,-4.59,-4.59,1,400.466,4.586,6,1,4,51,0,1,"[(1, 'R')]",C[C@@H](Oc1cccc(C(F)(F)F)c1)C(=O)NCCc1nc(C(C)(C)C)cs1,0.7378503834089774
18835,115364,115364,4047,ZINC000008993682,EJAARN.xaa_ligand_02133.pdbqt,-4.59,-4.59,1,335.455,4.56,4,1,5,55,0,0,[],Cc1c(C)n(C2CCCCC2)c2ncnc(NCc3ccccn3)c12,0.7257354896504465
18836,488186,488186,103,ZINC000086203169,EJEARN.xaa_ligand_0875.pdbqt,-4.59,-4.59,1,345.468,4.512,8,1,6,67,0,1,"[(3, 'R')]",CCO[C@H](C)c1nc(CNc2cc(C#N)ccc2OC(C)C)cs1,0.7288251572147383
18837,497900,497900,1255,ZINC000408522624,EJEARN.xaa_ligand_3024.pdbqt,-4.59,-4.59,1,344.846,4.524,6,1,4,70,0,0,[],CCC(CC)n1ncc(C(=O)Nc2ccc(Cl)cc2CC#N)c1C,0.8000462930546685
18838,403367,403367,911,ZINC000000370830,EJAARN.xaa_ligand_18497.pdbqt,-4.59,-4.59,1,337.828,4.564,4,1,4,55,0,0,[],COC(=O)c1cc(C(C)C)sc1NC(=O)c1ccccc1Cl,0.7950575751469131
18839,166924,166924,4232,ZINC000092251964,EJAARN.xaa_ligand_06793.pdbqt,-4.59,-4.59,1,332.252,4.554,5,0,3,43,0,1,"[(9, 'R')]",CC(C)c1ocnc1C[S@@](=O)Cc1cc(Cl)ccc1Cl,0.7709293685332143
18840,217939,217939,3864,ZINC000001518481,GJAARN.xaa_ligand_19621.pdbqt,-4.59,-4.59,1,383.3,4.531,3,2,3,72,0,1,"[(1, 'R')]",C[C@@H]1CCc2sc(NC(=O)c3ccc(Cl)cc3Cl)c(C(N)=O)c2C1,0.7816025250720533
18841,39292,39292,5048,ZINC000072314454,FJAARN.xaa_ligand_08874.pdbqt,-4.59,-4.59,1,350.528,4.53,5,1,2,49,0,1,"[(12, 'S')]",CCN(C(=O)Nc1cccc(C[S@@](=O)C(C)(C)C)c1)C1CCCC1,0.8107743420827022
18842,257880,257880,975,ZINC000004511311,FJAARN.xaa_ligand_42302.pdbqt,-4.59,-4.59,1,368.264,4.599,5,1,4,63,0,1,"[(8, 'S')]",CC(=O)c1c(C)nn([C@@H](C)CC(=O)Nc2ccc(Cl)c(Cl)c2)c1C,0.7501877367014048
18843,68099,68099,8170,ZINC000032027844,FJAARN.xaa_ligand_32825.pdbqt,-4.59,-4.59,1,359.307,4.54,4,1,4,64,0,0,[],O=C(Nc1cccc(Oc2ncccn2)c1)c1ccccc1C(F)(F)F,0.7101829052978129
18844,449435,449435,4165,ZINC000225812589,FJABRN.xaa_ligand_2097.pdbqt,-4.59,-4.59,1,353.34,4.51,6,1,3,47,0,0,[],CC(C)Oc1ccc(NC(=O)COc2cccc(C(F)(F)F)c2)cc1,0.7948410228302604
18845,78968,78968,1911,ZINC000070040443,EJCARN.xaa_ligand_1059.pdbqt,-4.58,-4.58,1,342.439,4.544,7,2,3,61,0,1,"[(20, 'R')]",CCCN(Cc1ccccc1O)C(=O)Nc1cccc([C@@H](C)OC)c1,0.7420539692261215
18846,48043,48043,5240,ZINC000004093094,FJABRN.xaa_ligand_5050.pdbqt,-4.58,-4.58,1,351.494,4.532,7,1,3,35,0,0,[],CCCCCC(=O)Nc1ccccc1N1CCN(c2ccccc2)CC1,0.7118018910090061
18847,130384,130384,1945,ZINC000007621831,HJAARN.xaa_ligand_28933.pdbqt,-4.58,-4.58,1,419.472,4.503,3,1,2,35,0,1,"[(8, 'R')]",CC1=C(C(=O)N(C)C)[C@@H](c2ccccc2C(F)(F)F)NC(=S)N1c1ccccc1,0.7108780300562012
18848,301053,301053,1338,ZINC000000655669,GJAARN.xaa_ligand_14000.pdbqt,-4.58,-4.58,1,395.427,4.513,5,1,5,64,0,1,"[(24, 'R')]",COC(=O)c1c(NC(=O)c2cccc(OC(F)F)c2)sc2c1CC[C@@H](C)C2,0.7236052675073965
18849,65123,65123,5194,ZINC000206855721,EJAARN.xaa_ligand_03316.pdbqt,-4.58,-4.58,1,339.222,4.503,5,2,2,50,0,1,"[(2, 'R')]",CO[C@@H](CNC(=O)Nc1ccccc1Cl)c1ccccc1Cl,0.8057159768989682
18850,220688,220688,6613,ZINC000020900851,FJAARN.xaa_ligand_29316.pdbqt,-4.58,-4.58,1,360.866,4.542,2,1,3,58,0,0,[],CC1=C(c2ccc(C)c(C)c2)S(=O)(=O)N=C1Nc1ccccc1Cl,0.8171690619150395
18851,360636,360636,991,ZINC000004162969,DJAARN.xaa_ligand_01445.pdbqt,-4.58,-4.58,1,321.779,4.585,6,1,2,38,0,0,[],Cc1cc(Cl)ccc1OCCCC(=O)Nc1ccccc1F,0.7555953247296701
18852,124696,124696,4821,ZINC000020536577,DJABRN.xaa_ligand_1289.pdbqt,-4.58,-4.58,1,312.413,4.585,5,2,2,50,0,1,"[(2, 'S')]",CC[C@H](NC(=O)Nc1cccc(OC)c1)c1ccc(C)c(C)c1,0.8109739712714528
18853,87951,87951,2332,ZINC000022508776,EJABRN.xaa_ligand_07195.pdbqt,-4.58,-4.58,1,333.815,4.535,7,1,3,47,0,1,"[(11, 'R')]",CCOc1cccc(NC(=O)[C@@H](CC)Oc2ccccc2Cl)c1,0.7736120782548283
18854,205125,205125,8178,ZINC000058166892,EJAARN.xaa_ligand_31033.pdbqt,-4.58,-4.58,1,331.485,4.503,7,1,4,45,0,0,[],CCCCc1nc(C)c(C(=O)Nc2cccc(N(C)CC)c2)s1,0.77666617586682
18855,420576,420576,994,ZINC000005514290,FJABRN.xaa_ligand_6903.pdbqt,-4.58,-4.58,1,373.758,4.557,5,1,3,47,0,0,[],COc1ccc(CC(=O)Nc2cc(C(F)(F)F)ccc2Cl)cc1OC,0.7988052558023797
18856,130425,130425,1986,ZINC000004595392,FJABRN.xaa_ligand_4241.pdbqt,-4.58,-4.58,1,368.477,4.583,7,2,3,67,0,1,"[(8, 'S')]",Cc1ccc(NC(=O)[C@H](CC(C)C)NC(=O)OCc2ccccc2)cc1C,0.7182383982332775
18857,405400,405400,2944,ZINC000020397494,GJAARN.xaa_ligand_50346.pdbqt,-4.58,-4.58,1,399.56,4.579,5,1,4,62,0,1,"[(10, 'S')]",O=C(CCC(=O)N1CCC[C@H]1c1nc2ccccc2s1)NC1CCCCCC1,0.715755916462026
18858,129048,129048,609,ZINC000005529382,GJEARN.xaa_ligand_3855.pdbqt,-4.58,-4.58,1,388.308,4.516,3,1,3,52,0,1,"[(1, 'S')]",C[C@H]1CCc2c(sc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)c2C#N)C1,0.7408292009923606
18859,488030,488030,8504,ZINC000015390927,HJAARN.xaa_ligand_62917.pdbqt,-4.58,-4.58,1,420.962,4.529,5,1,3,66,0,1,"[(13, 'S')]",Cc1ccc(S(=O)(=O)N2CCCC[C@H]2CC(=O)Nc2ccc(C)c(Cl)c2)cc1,0.7384009733148442
18860,481107,481107,1581,ZINC000006934692,HJAARN.xaa_ligand_17228.pdbqt,-4.58,-4.58,1,418.946,4.527,4,1,3,66,0,1,"[(19, 'S')]",Cc1cc(Cl)ccc1NS(=O)(=O)c1ccc2c(c1)C[C@H](C)N2C(=O)C1CCC1,0.7581000559068324
18861,131854,131854,3415,ZINC000007922760,EJAARN.xaa_ligand_29035.pdbqt,-4.58,-4.58,1,337.341,4.513,4,1,2,38,0,1,"[(9, 'S')]",COc1ccc(C)cc1[C@H](C)NC(=O)c1ccc(C(F)(F)F)cc1,0.8521539769053275
18862,418511,418511,7494,ZINC000012226397,GJAARN.xaa_ligand_57875.pdbqt,-4.58,-4.58,1,384.304,4.584,4,2,2,58,0,0,[],O=C(Nc1ccc(NC(=O)C2CC2)cc1C(F)(F)F)c1ccc(F)cc1F,0.7247807794950969
18863,457677,457677,3847,ZINC000097654007,FJAARN.xaa_ligand_18336.pdbqt,-4.58,-4.58,1,368.477,4.52,5,2,3,61,0,2,"[(20, 'R'), (25, 'R')]",CCN(C(=O)Nc1ccccc1-c1cccc(OC)c1)[C@@H]1CCCC[C@H]1O,0.7799044522857158
18864,491720,491720,3637,ZINC000003317329,FJAARN.xaa_ligand_07518.pdbqt,-4.58,-4.58,1,364.637,4.504,4,1,4,55,0,0,[],O=C(COC(=O)c1cccs1)Nc1c(Cl)cc(Cl)cc1Cl,0.7769996998971497
18865,310178,310178,1896,ZINC000008935856,DJAARN.xaa_ligand_15607.pdbqt,-4.58,-4.58,1,315.225,4.506,2,2,3,55,0,0,[],Cc1cc(C(=O)Nc2cc(Cl)c(N)c(Cl)c2)c(C)s1,0.7663849535336944
18866,99245,99245,5061,ZINC000012322396,FJAARN.xaa_ligand_15562.pdbqt,-4.58,-4.58,1,370.305,4.523,5,1,4,46,0,2,"[(3, 'S'), (18, 'R')]",CC1(C)[C@@H](C(=O)Nc2ccnn2Cc2cccs2)[C@@H]1C=C(Cl)Cl,0.8042912814304533
18867,286804,286804,4213,ZINC000239882242,EJAARN.xaa_ligand_03197.pdbqt,-4.58,-4.58,1,338.329,4.515,4,1,3,55,0,0,[],Cc1cc(NC(=O)c2oc(CC3CC3)nc2C)ccc1C(F)(F)F,0.8529077570755706
18868,63089,63089,3160,ZINC000225189683,EJABRN.xaa_ligand_03242.pdbqt,-4.58,-4.58,1,337.901,4.581,4,2,3,36,0,0,[],CC(C)NC(=S)Nc1cccnc1Sc1ccc(Cl)cc1,0.7632981608343476
18869,416290,416290,5273,ZINC000408981946,HJABRN.xaa_ligand_16827.pdbqt,-4.58,-4.58,1,405.292,4.574,6,2,3,67,0,1,"[(6, 'R')]",CCOC(=O)N[C@H](CC(=O)Nc1ccc(Br)c(C)c1)c1ccccc1,0.7072439510109413
18870,445533,445533,263,ZINC000000268138,EJEARN.xaa_ligand_4055.pdbqt,-4.57,-4.57,1,327.453,4.539,5,1,5,59,0,0,[],CCN(CC)c1ccc(/C=N/c2sc(C)c(C)c2C#N)c(O)c1,0.7842340838240777
18871,173207,173207,1948,ZINC000006722868,GJAARN.xaa_ligand_39594.pdbqt,-4.57,-4.57,1,375.557,4.52,7,1,3,52,0,1,"[(2, 'R')]",CC[C@@H](C)N(Cc1cc(NC(=O)C(C)C)ccc1N(C)C)C(=O)C(C)(C)C,0.7288045808060679
18872,6657,6657,6657,ZINC000236144432,FJABRN.xaa_ligand_5420.pdbqt,-4.57,-4.57,1,366.568,4.523,3,1,3,37,0,0,[],FC(F)(F)c1nc(Cl)cc(NCc2cccc(Br)c2)n1,0.7759894552939465
18873,160539,160539,6419,ZINC000008429703,GJEARN.xaa_ligand_1396.pdbqt,-4.57,-4.57,1,376.403,4.528,3,1,2,32,0,1,"[(19, 'R')]",CC(=O)C1=C(C(F)(F)F)N(c2ccccc2)C(=S)N[C@@H]1c1ccccc1,0.7632369918776916
18874,68895,68895,402,ZINC000002853674,HJAARN.xaa_ligand_24487.pdbqt,-4.57,-4.57,1,406.979,4.591,4,0,3,40,0,0,[],Cc1ccc(C(C)C)cc1S(=O)(=O)N1CCN(c2cccc(Cl)c2C)CC1,0.7120979682357651
18875,163125,163125,433,ZINC000000648345,FJAARN.xaa_ligand_02335.pdbqt,-4.57,-4.57,1,372.273,4.585,5,1,4,55,0,0,[],CCc1cc(C(=O)OC)c(NC(=O)Cc2c(Cl)cccc2Cl)s1,0.747207183000305
18876,30782,30782,5104,ZINC000225680697,FJABRN.xaa_ligand_1716.pdbqt,-4.57,-4.57,1,356.491,4.592,3,2,3,42,0,1,"[(8, 'S')]",COc1ccc2c(c1)[C@@H](NC(=S)Nc1ccc(C)cc1)CC(C)(C)O2,0.7526260200462446
18877,87673,87673,2054,ZINC000013070871,GJAARN.xaa_ligand_04138.pdbqt,-4.57,-4.57,1,396.531,4.52,7,1,3,58,0,0,[],Cc1cc(C)c(NC(=O)CN(C)C(=O)COc2cc(C)ccc2C(C)C)c(C)c1,0.7157819035158852
18878,453247,453247,7977,ZINC000028226665,EJAARN.xaa_ligand_11694.pdbqt,-4.57,-4.57,1,335.451,4.596,4,1,3,37,0,0,[],CCn1c(C)c(C)c2cc(C(=O)Nc3ccc(N(C)C)cc3)ccc21,0.7231849808483496
18879,43093,43093,290,ZINC000299788333,FJAARN.xaa_ligand_18036.pdbqt,-4.57,-4.57,1,370.449,4.568,7,2,4,68,0,0,[],COCC1(NC(=O)Nc2ccccc2Oc2ccccc2OC)CCCC1,0.7161315114792217
18880,382879,382879,6111,ZINC000222655992,HJCBRN.xaa_ligand_0483.pdbqt,-4.57,-4.57,1,416.587,4.588,6,1,4,58,0,1,"[(11, 'S')]",COc1cc(C)c(S(=O)(=O)N[C@@H](C)c2ccc(N3CCC(C)CC3)cc2)cc1C,0.7153102362994466
18881,19122,19122,2002,ZINC000252510602,HJAARN.xaa_ligand_28192.pdbqt,-4.57,-4.57,1,418.459,4.535,6,1,2,49,0,3,"[(1, 'R'), (7, 'R'), (13, 'R')]",C[C@H](CC(=O)NC[C@H]1CC(=O)N(C)[C@H]1c1ccccc1)c1ccc(C(F)(F)F)cc1,0.7163184319906734
18882,229652,229652,7009,ZINC000020455018,FJABRN.xaa_ligand_1623.pdbqt,-4.57,-4.57,1,353.34,4.51,6,1,3,47,0,1,"[(2, 'R')]",CC[C@@H](Oc1cccc(OC)c1)C(=O)Nc1cccc(C(F)(F)F)c1,0.7948410228302604
18883,299686,299686,8538,ZINC000007989387,DJAARN.xaa_ligand_15361.pdbqt,-4.57,-4.57,1,317.314,4.569,3,1,3,37,0,0,[],Cc1ccccc1CNc1nc(C(F)(F)F)nc2ccccc12,0.7349003918704878
18884,121655,121655,1780,ZINC000248027735,IJAARN.xaa_ligand_50188.pdbqt,-4.57,-4.57,1,433.257,4.541,4,2,3,52,0,2,"[(16, 'R'), (26, 'R')]",CN(CC(=O)Nc1ccccc1C(F)(F)F)[C@@H]1c2cc(Cl)cc(Cl)c2C[C@H]1O,0.712111476900654
18885,233206,233206,2002,ZINC000072290937,EJAARN.xaa_ligand_32377.pdbqt,-4.57,-4.57,1,347.484,4.524,5,2,4,63,0,1,"[(2, 'S')]",CO[C@@H](C)c1cccc(NC(=O)NC(C)(C)c2nc(C)c(C)s2)c1,0.7988213967239148
18886,47258,47258,4455,ZINC000225641222,FJABRN.xaa_ligand_1562.pdbqt,-4.57,-4.57,1,352.862,4.541,5,2,2,33,0,1,"[(7, 'R')]",Cc1ccc(OC[C@@H](C)NC(=S)Nc2ccc(F)c(Cl)c2)cc1,0.7398484500906655
18887,135028,135028,6589,ZINC000409132787,GJABRN.xaa_ligand_15615.pdbqt,-4.57,-4.57,1,389.542,4.594,6,1,5,55,0,0,[],COC(=O)c1c(NC(=O)CSCc2ccc(C)cc2)sc2c1CCCC2,0.7017094356923332
18888,476950,476950,5990,ZINC000072354825,HJABRN.xaa_ligand_25226.pdbqt,-4.57,-4.57,1,404.436,4.598,3,1,4,72,0,1,"[(16, 'R')]",Nc1ncc(-c2ccc(C(F)(F)F)cc2)c([C@H]2CCCN2C(=O)C2CCCC2)n1,0.7758203133579431
18889,274507,274507,477,ZINC000002684560,FJAARN.xaa_ligand_03829.pdbqt,-4.57,-4.57,1,374.249,4.579,4,2,5,80,0,0,[],CCOC(=O)c1sc(NC(=O)Nc2ccc(Cl)c(Cl)c2)nc1C,0.734202217800953
18890,342732,342732,220,ZINC000001028388,GJCARN.xaa_ligand_1486.pdbqt,-4.57,-4.57,1,387.892,4.512,5,1,5,52,0,0,[],CN(C)c1ccc(/C=C2/SC(=O)N(CNc3ccc(Cl)cc3)C2=O)cc1,0.7312336844163929
18891,226824,226824,4181,ZINC000085642415,GJAARN.xaa_ligand_17838.pdbqt,-4.57,-4.57,1,395.956,4.534,4,1,4,63,0,0,[],Cc1nn(-c2ccc(Cl)cc2)c(C)c1S(=O)(=O)NC1CCCCCCC1,0.790079566704843
18892,391660,391660,6326,ZINC000097729568,EJAARN.xaa_ligand_03199.pdbqt,-4.57,-4.57,1,333.439,4.523,5,1,5,63,0,1,"[(5, 'S')]",CC(C)(C)C[C@H](Nc1nccc(-c2cccnc2)n1)c1cccnc1,0.7107879748325777
18893,340509,340509,6552,ZINC000224959927,FJABRN.xaa_ligand_0237.pdbqt,-4.57,-4.57,1,374.289,4.526,5,0,3,46,0,0,[],CCN(c1ccc(C)c(Cl)c1)S(=O)(=O)c1ccc(OC)c(Cl)c1,0.7390037278170575
18894,198980,198980,2033,ZINC000003203265,EJAARN.xaa_ligand_12379.pdbqt,-4.57,-4.57,1,347.695,4.515,4,1,2,38,0,0,[],O=C(COc1ccccc1F)Nc1ccc(Cl)c(C(F)(F)F)c1,0.7899195828191384
18895,28176,28176,2498,ZINC000032647715,FJAARN.xaa_ligand_41013.pdbqt,-4.56,-4.56,1,359.351,4.511,4,1,3,46,0,0,[],Cc1cc(NC(=O)c2cccc(C(F)(F)F)c2)n(Cc2ccccc2)n1,0.7124027596984106
18896,342915,342915,403,ZINC000040097838,FJAARN.xaa_ligand_06211.pdbqt,-4.56,-4.56,1,365.355,4.547,4,3,2,70,0,1,"[(9, 'R')]",CC(=O)Nc1cccc([C@@H](C)NC(=O)Nc2ccc(C(F)(F)F)cc2)c1,0.7113832902992396
18897,255969,255969,7629,ZINC000009168134,IJAARN.xaa_ligand_35863.pdbqt,-4.56,-4.56,1,436.961,4.548,5,1,4,75,0,0,[],CC(C)CN1C(=O)C(C)(C)COc2cc(NS(=O)(=O)c3ccc(Cl)cc3)ccc21,0.7128043958156114
18898,473036,473036,2076,ZINC000003105395,HJAAMN.xaa_ligand_1581.pdbqt,-4.56,-4.56,1,406.935,4.512,5,1,3,77,-1,0,[],Cc1ccc(NS(=O)(=O)c2cc(C(=O)NC3CCCCC3)ccc2Cl)cc1,0.7329156978437814
18899,222592,222592,8517,ZINC000000472691,DJAARN.xaa_ligand_04967.pdbqt,-4.56,-4.56,1,324.424,4.54,3,2,2,58,0,0,[],Cc1ccc(NC(=O)c2ccccc2NC(=O)C(C)(C)C)c(C)c1,0.8323180046843675
18900,178361,178361,7102,ZINC000072229477,GJABRN.xaa_ligand_06617.pdbqt,-4.56,-4.56,1,390.064,4.599,3,2,3,64,0,0,[],COc1ccc(C(=O)Nc2cc(Cl)c(N)cc2Cl)cc1Br,0.7203336552307011
18901,282270,282270,8240,ZINC000222855147,HJABRN.xaa_ligand_07412.pdbqt,-4.56,-4.56,1,400.95,4.523,6,1,2,49,0,1,"[(17, 'R')]",Cc1ccc(CC(=O)N(Cc2ccc(Cl)cc2)[C@H](C)C(=O)NC(C)(C)C)cc1,0.7403890938931754
18902,360695,360695,1050,ZINC000022523597,HJABRN.xaa_ligand_06256.pdbqt,-4.56,-4.56,1,400.544,4.509,5,1,3,66,0,0,[],Cc1ccc(S(=O)(=O)Nc2cccc(C(=O)N(C)C3CCCCC3)c2C)cc1,0.7679045887405037
18903,148551,148551,2989,ZINC000012549449,EJAARN.xaa_ligand_03923.pdbqt,-4.56,-4.56,1,325.408,4.511,5,1,4,55,0,0,[],Cc1ccc(Nc2ccccc2C(=O)OCC(=O)C(C)(C)C)cc1,0.7858705332158009
18904,197623,197623,676,ZINC000008499282,GJAARN.xaa_ligand_38719.pdbqt,-4.56,-4.56,1,382.504,4.53,5,2,3,67,0,0,[],CC(C)(C)NC(=O)c1ccccc1NC(=O)COc1ccccc1C(C)(C)C,0.7632843257748176
18905,198770,198770,1823,ZINC000033053001,IJAARN.xaa_ligand_56568.pdbqt,-4.56,-4.56,1,426.307,4.557,4,1,3,63,0,0,[],O=C(Nc1cccc(S(=O)(=O)C2CCCC2)c1)c1cc(F)ccc1Br,0.7457943061160555
18906,247079,247079,7304,ZINC000169800796,EJAARN.xaa_ligand_01156.pdbqt,-4.56,-4.56,1,340.634,4.504,6,0,3,38,0,0,[],CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)OC,0.7314594979920082
